tech_name,region,country,unit,year_start,year_peak,year_sat,series_type,scale,source
Steamships,MEX,Mexico,-,1888,1923,1924,pre_saturation,national,regional_csv
Electricity,PER,Peru,TWh,1985,2021,2021,pre_saturation,national,regional_csv
Passenger Cars,KWT,Kuwait,-,1961,1997,1997,pre_saturation,national,regional_csv
Electricity,ECU,Ecuador,TWh,1985,2019,2021,saturating,national,regional_csv
Electricity,CZE,Czech Republic,TWh,1985,2007,2015,saturating,national,regional_csv
Electricity,IRL,Ireland,TWh,1985,2020,2021,pre_saturation,national,regional_csv
Electricity,DNK,Denmark,TWh,1985,1996,2021,pre_saturation,national,regional_csv
Electricity,FRA,France,TWh,1985,2005,2008,saturating,national,regional_csv
Electricity,DEU,Germany,TWh,1985,2017,2021,pre_saturation,national,regional_csv
Radio,KEN,Kenya,-,1963,1999,1999,pre_saturation,national,regional_csv
Electricity,GRC,Greece,TWh,1985,2008,2021,pre_saturation,national,regional_csv
Electricity,HUN,Hungary,TWh,1985,2008,2021,pre_saturation,national,regional_csv
Electricity,CYP,Cyprus,TWh,1985,2010,2021,pre_saturation,national,regional_csv
Electricity,FIN,Finland,TWh,1985,2004,2021,pre_saturation,national,regional_csv
Electricity,ISL,Iceland,TWh,1985,2018,2021,saturating,national,regional_csv
Electricity,TTO,Trinidad & Tobago,TWh,1985,2015,2017,saturating,national,regional_csv
Electricity,VEN,Venezuela,TWh,1985,2013,2021,pre_saturation,national,regional_csv
Electricity,HRV,Croatia,TWh,1985,2021,2021,pre_saturation,national,regional_csv
Electricity,BGR,Bulgaria,TWh,1985,2011,2021,pre_saturation,national,regional_csv
Electricity,AUT,Austria,TWh,1985,2019,2021,saturating,national,regional_csv
Electricity,BEL,Belgium,TWh,1985,2021,2021,pre_saturation,national,regional_csv
Television,ALB,Albania,-,1964,1999,1999,pre_saturation,national,regional_csv
Telephones,KOR,South Korea,-,1952,1988,1988,pre_saturation,national,regional_csv
Radio,MWI,Malawi,-,1964,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,LBR,Liberia,-,1962,1993,1997,pre_saturation,national,regional_csv
Television,COD,Democratic Republic of the Congo,-,1964,1999,1999,pre_saturation,national,regional_csv
Real-Time Gross Settlement Adoption,USA,United States,%,1970,2005,2005,pre_saturation,national,regional_csv
Television,GHA,Ghana,-,1964,1999,1999,pre_saturation,national,regional_csv
Radio,ZMB,Zambia,-,1964,1999,1999,pre_saturation,national,regional_csv
Television,ZMB,Zambia,-,1964,1999,1999,pre_saturation,national,regional_csv
Telephones,PHL,Philippines,-,1950,1988,1988,pre_saturation,national,regional_csv
Telephones,UGA,Uganda,-,1952,1988,1988,pre_saturation,national,regional_csv
Television,PAK,Pakistan,-,1964,1999,1999,pre_saturation,national,regional_csv
Television,MDG,Madagascar,-,1968,2002,2002,pre_saturation,national,regional_csv
Television,SUR,Suriname,-,1965,2001,2001,pre_saturation,national,regional_csv
Radio,GMB,Gambia,-,1965,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,AFG,Afghanistan,-,1957,1971,1992,pre_saturation,national,regional_csv
Radio,ZWE,Zimbabwe,-,1965,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,LBN,Lebanon,-,1946,1982,1982,pre_saturation,national,regional_csv
Television,ZWE,Zimbabwe,-,1965,1999,1999,pre_saturation,national,regional_csv
Radio,SGP,Singapore,-,1965,1999,1999,pre_saturation,national,regional_csv
Telephones,TCD,Chad,-,1959,1988,1993,pre_saturation,national,regional_csv
Television,SGP,Singapore,-,1965,1999,1999,pre_saturation,national,regional_csv
Television,PRY,Paraguay,-,1965,1999,1999,pre_saturation,national,regional_csv
Telephones,GIN,Guinea,-,1958,1987,1993,pre_saturation,national,regional_csv
Power Steering,USA,United States,%,1951,1978,1984,saturating,national,regional_csv
Radio,BWA,Botswana,-,1966,1999,1999,pre_saturation,national,regional_csv
Telephones,RWA,Rwanda,-,1963,1994,1996,saturating,national,regional_csv
Telephones,OMN,Oman,-,1968,2001,2002,pre_saturation,national,regional_csv
Radio,LSO,Lesotho,-,1966,1999,1999,pre_saturation,national,regional_csv
Crop Harvester,LSO,Lesotho,-,1968,1992,1994,saturating,national,regional_csv
Radio,GUY,Guyana,-,1966,1999,1999,pre_saturation,national,regional_csv
Steamships,NLD,Netherlands,-,1846,1875,1879,pre_saturation,national,regional_csv
Television,MNG,Mongolia,-,1966,1999,1999,pre_saturation,national,regional_csv
Cellphones,World,World,MW,1978,2010,2010,pre_saturation,global,regional_csv
Telephones,KWT,Kuwait,-,1956,1988,1988,pre_saturation,national,regional_csv
Passenger Cars,BFA,Burkina Faso,-,1954,1987,1987,pre_saturation,national,regional_csv
Passenger Cars,PNG,Papua New Guinea,-,1956,1972,1992,pre_saturation,national,regional_csv
Telephones,TWN,Taiwan,-,1956,1988,1988,pre_saturation,national,regional_csv
Television,GRC,Greece,-,1967,1999,1999,pre_saturation,national,regional_csv
Radio,YEM,Yemen,-,1967,1999,1999,pre_saturation,national,regional_csv
Railroad,SRB,Serbia,kilometers,1880,1912,1912,pre_saturation,national,regional_csv
Television,JOR,Jordan,-,1967,1999,1999,pre_saturation,national,regional_csv
Microcomputers,USA,United States,%,1984,2016,2016,pre_saturation,national,regional_csv
Crop Harvester,LKA,Sri Lanka,-,1969,1999,2001,saturating,national,regional_csv
Crop Harvester,ARE,United Arab Emirates,-,1970,1996,2001,saturating,national,regional_csv
Television,MUS,Mauritius,-,1968,1999,1999,pre_saturation,national,regional_csv
Radio,SWZ,Swaziland,-,1968,1999,1999,pre_saturation,national,regional_csv
Telephones,NER,Niger,-,1960,1987,1993,pre_saturation,national,regional_csv
Radio,MUS,Mauritius,-,1968,1999,1999,pre_saturation,national,regional_csv
Radio,GNQ,Equatorial Guinea,-,1968,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,RWA,Rwanda,-,1955,1989,1992,pre_saturation,national,regional_csv
Radio,RWA,Rwanda,-,1968,1999,1999,pre_saturation,national,regional_csv
Television,SEN,Senegal,-,1968,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,BDI,Burundi,-,1962,1993,1994,pre_saturation,national,regional_csv
Television,TWN,Taiwan,-,1968,1998,1999,pre_saturation,national,regional_csv
Television,BOL,Bolivia,-,1970,2000,2000,pre_saturation,national,regional_csv
Radio,BDI,Burundi,-,1969,1999,1999,pre_saturation,national,regional_csv
Television,TZA,Tanzania,-,1969,1999,1999,pre_saturation,national,regional_csv
Radio,OMN,Oman,-,1970,1999,1999,pre_saturation,national,regional_csv
Cable TV,USA,United States,%,1968,1996,1997,pre_saturation,national,regional_csv
Television,LBY,Libya,-,1970,1999,1999,pre_saturation,national,regional_csv
Telephones,COG,Republic of the Congo,-,1959,1986,1988,saturating,national,regional_csv
Radio,BGD,Bangladesh,-,1971,1999,1999,pre_saturation,national,regional_csv
Television,BGD,Bangladesh,-,1971,1999,1999,pre_saturation,national,regional_csv
Television,EGY,Egypt,-,1971,1999,1999,pre_saturation,national,regional_csv
Television,GNQ,Equatorial Guinea,-,1971,1999,1999,pre_saturation,national,regional_csv
Cellphones,SWE,Sweden,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,KGZ,Kyrgyzstan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GAB,Gabon,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,AZE,Azerbaijan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,HRV,Croatia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,URY,Uruguay,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CIV,Ivory Coast,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MKD,Macedonia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LBY,Libya,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,IDN,Indonesia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GBR,United Kingdom,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SLE,Sierra Leone,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CMR,Cameroon,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MLI,Mali,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,FRA,France,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,TKM,Turkmenistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,TGO,Togo,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,RWA,Rwanda,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,YEM,Yemen,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NPL,Nepal,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GMB,Gambia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,IRN,Iran,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ISL,Iceland,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MAR,Morocco,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BGD,Bangladesh,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,KAZ,Kazakhstan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PRY,Paraguay,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PAN,Panama,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MEX,Mexico,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,AUS,Australia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SLV,El Salvador,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CHN,China,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BGR,Bulgaria,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NOR,Norway,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,AGO,Angola,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,AFG,Afghanistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,EGY,Egypt,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,UZB,Uzbekistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NGA,Nigeria,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BEN,Benin,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ZAF,South Africa,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ARG,Argentina,-,1975,2001,2002,pre_saturation,national,regional_csv
Cellphones,KEN,Kenya,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LKA,Sri Lanka,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CZE,Czech Republic,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,KWT,Kuwait,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ZWE,Zimbabwe,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LTU,Lithuania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NER,Niger,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PNG,Papua New Guinea,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,DEU,Germany,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PAK,Pakistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SEN,Senegal,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GEO,Georgia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,UKR,Ukraine,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,TCD,Chad,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SVN,Slovenia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,DNK,Denmark,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,TZA,Tanzania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,IRL,Ireland,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MRT,Mauritania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LUX,Luxembourg,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,HUN,Hungary,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CUB,Cuba,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,THA,Thailand,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GNQ,Equatorial Guinea,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BFA,Burkina Faso,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CHE,Switzerland,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MUS,Mauritius,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SWZ,Swaziland,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MDA,Moldova,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BRA,Brazil,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BEL,Belgium,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,AUT,Austria,-,1975,2001,2002,pre_saturation,national,regional_csv
Cellphones,SUR,Suriname,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,UGA,Uganda,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ALB,Albania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,OMN,Oman,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PHL,Philippines,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MOZ,Mozambique,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ROU,Romania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CHL,Chile,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,VNM,Vietnam,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NIC,Nicaragua,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,JOR,Jordan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,IND,India,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,RUS,Russia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,IRQ,Iraq,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ARM,Armenia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GTM,Guatemala,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ETH,Ethiopia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CAF,Central African Republic,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CAN,Canada,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ECU,Ecuador,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,FIN,Finland,-,1975,2002,2002,pre_saturation,national,regional_csv
Television,MOZ,Mozambique,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,HRV,Croatia,-,1975,2002,2002,pre_saturation,national,regional_csv
Television,YEM,Yemen,-,1975,2002,2002,pre_saturation,national,regional_csv
Passenger Cars,MMR,Burma,-,1948,1975,1975,pre_saturation,national,regional_csv
Telephones,MDA,Moldova,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,ISL,Iceland,-,1975,2000,2002,saturating,national,regional_csv
Telephones,ALB,Albania,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,LAO,Laos,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MMR,Burma,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ZMB,Zambia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MNG,Mongolia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LAO,Laos,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,AZE,Azerbaijan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,VEN,Venezuela,-,1975,2001,2002,pre_saturation,national,regional_csv
Television,OMN,Oman,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MDG,Madagascar,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BWA,Botswana,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GUY,Guyana,-,1975,2002,2002,pre_saturation,national,regional_csv
Television,TGO,Togo,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,GMB,Gambia,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,BGD,Bangladesh,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,EST,Estonia,-,1975,2000,2002,saturating,national,regional_csv
Wet Flue Gas Desulfurization Systems,JPN,Japan,GWe,1972,1999,1999,pre_saturation,national,regional_csv
Wet Flue Gas Desulfurization Systems,USA,United States,GWe,1972,1999,1999,pre_saturation,national,regional_csv
Telephones,LSO,Lesotho,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,LVA,Latvia,-,1975,1996,2002,saturating,national,regional_csv
Telephones,BLR,Belarus,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,KAZ,Kazakhstan,-,1975,2002,2002,pre_saturation,national,regional_csv
Wet Flue Gas Desulfurization Systems,DEU,Germany,GWe,1972,1999,1999,pre_saturation,national,regional_csv
Telephones,BLZ,Belize,-,1975,1999,2001,saturating,national,regional_csv
Television,ZAF,South Africa,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,TJK,Tajikistan,-,1975,1994,2002,pre_saturation,national,regional_csv
Telephones,UZB,Uzbekistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,NZL,New Zealand,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,KGZ,Kyrgyzstan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,TUR,Turkey,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,DZA,Algeria,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BIH,Bosnia-Herzegovina,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,EST,Estonia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SVK,Slovak Republic,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,ITA,Italy,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,GEO,Georgia,-,1975,1999,2002,pre_saturation,national,regional_csv
Cellphones,BDI,Burundi,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,CRI,Costa Rica,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LSO,Lesotho,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,LTU,Lithuania,-,1975,2000,2002,pre_saturation,national,regional_csv
Cellphones,SYR,Syria,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BLR,Belarus,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GHA,Ghana,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,HND,Honduras,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,JPN,Japan,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,ARM,Armenia,-,1975,1989,1992,saturating,national,regional_csv
Cellphones,TJK,Tajikistan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,HTI,Haiti,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,SDN,Sudan,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BOL,Bolivia,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,RUS,Russia,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,NPL,Nepal,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LBN,Lebanon,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,PNG,Papua New Guinea,-,1975,2000,2002,pre_saturation,national,regional_csv
Telephones,SVK,Slovak Republic,-,1975,2000,2002,pre_saturation,national,regional_csv
Cellphones,KHM,Cambodia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,HKG,Hong Kong,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,GRC,Greece,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PER,Peru,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,ARE,United Arab Emirates,-,1975,1999,2002,pre_saturation,national,regional_csv
Cellphones,GIN,Guinea,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,LUX,Luxembourg,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,UKR,Ukraine,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,TKM,Turkmenistan,-,1975,2000,2002,saturating,national,regional_csv
Telephones,MRT,Mauritania,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,MWI,Malawi,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,PRT,Portugal,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,COL,Colombia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,LVA,Latvia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,POL,Poland,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,BLZ,Belize,-,1975,2002,2002,pre_saturation,national,regional_csv
Insect-Resistant Cotton,USA,United States,Acres,1996,2022,2022,pre_saturation,national,regional_csv
Herbicide-Tolerant Soybeans,USA,United States,Acres,1996,2022,2022,pre_saturation,national,regional_csv
Herbicide-Tolerant Cotton,USA,United States,Acres,1996,2022,2022,pre_saturation,national,regional_csv
Television,CAF,Central African Republic,-,1976,2002,2002,pre_saturation,national,regional_csv
Herbicide-Tolerant Corn,USA,United States,Acres,1996,2022,2022,pre_saturation,national,regional_csv
Cellphones,LBR,Liberia,-,1975,2001,2001,pre_saturation,national,regional_csv
Television,NER,Niger,-,1975,2001,2001,pre_saturation,national,regional_csv
Television,BLR,Belarus,-,1975,2001,2001,pre_saturation,national,regional_csv
Television,HKG,Hong Kong,-,1975,2001,2001,pre_saturation,national,regional_csv
Television,ARE,United Arab Emirates,-,1975,1999,2001,pre_saturation,national,regional_csv
Cellphones,COG,Republic of the Congo,-,1975,2002,2002,pre_saturation,national,regional_csv
Insect-Resistant Corn,USA,United States,Acres,1996,2022,2022,pre_saturation,national,regional_csv
Cellphones,NLD,Netherlands,-,1975,2001,2002,pre_saturation,national,regional_csv
Cellphones,MYS,Malaysia,-,1975,2002,2002,pre_saturation,national,regional_csv
Crop Harvester,GIN,Guinea,-,1975,1996,2001,saturating,national,regional_csv
Television,TCD,Chad,-,1974,1999,1999,pre_saturation,national,regional_csv
Passenger Cars,LAO,Laos,-,1948,1973,1974,pre_saturation,national,regional_csv
Radio,GNB,Guinea-Bissau,-,1974,1999,1999,pre_saturation,national,regional_csv
Television,SOM,Somalia,-,1974,1999,1999,pre_saturation,national,regional_csv
Steamships,CHL,Chile,-,1853,1884,1884,pre_saturation,national,regional_csv
Cellphones,TUN,Tunisia,-,1975,2002,2002,pre_saturation,national,regional_csv
Telephones,JOR,Jordan,-,1977,2002,2002,pre_saturation,national,regional_csv
Cellphones,SOM,Somalia,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,KOR,South Korea,-,1975,2002,2002,pre_saturation,national,regional_csv
Television,SWZ,Swaziland,-,1977,2002,2002,pre_saturation,national,regional_csv
Cellphones,COD,Democratic Republic of the Congo,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,USA,United States,-,1975,2002,2002,pre_saturation,national,regional_csv
Radio,PNG,Papua New Guinea,-,1975,1999,1999,pre_saturation,national,regional_csv
Cellphones,ESP,Spain,-,1975,2002,2002,pre_saturation,national,regional_csv
Cellphones,DOM,Dominican Republic,-,1975,2002,2002,pre_saturation,national,regional_csv
Steamships,CUB,Cuba,-,1900,1924,1924,pre_saturation,national,regional_csv
Radio,AGO,Angola,-,1975,1999,1999,pre_saturation,national,regional_csv
Television,AGO,Angola,-,1975,1999,1999,pre_saturation,national,regional_csv
Television,BEN,Benin,-,1977,2001,2001,pre_saturation,national,regional_csv
Radio,MOZ,Mozambique,-,1975,1999,1999,pre_saturation,national,regional_csv
Television,AFG,Afghanistan,-,1978,2001,2001,pre_saturation,national,regional_csv
Telephones,CZE,Czech Republic,-,1979,2000,2002,saturating,national,regional_csv
Television,RWA,Rwanda,-,1975,1992,1998,pre_saturation,national,regional_csv
Radio,VNM,Vietnam,-,1976,1999,1999,pre_saturation,national,regional_csv
Cellphones,SGP,Singapore,-,1975,2002,2002,pre_saturation,national,regional_csv
Television,VNM,Vietnam,-,1976,1999,1999,pre_saturation,national,regional_csv
Household Internet Access,USA,United States,%,1993,2016,2016,pre_saturation,national,regional_csv
Television,MMR,Burma,-,1980,2002,2002,pre_saturation,national,regional_csv
Onshore Wind Energy,NPL,Nepal,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,ISL,Iceland,MW,2000,2014,2016,saturating,national,regional_csv
Onshore Wind Energy,HUN,Hungary,MW,2000,2011,2022,saturating,national,regional_csv
Onshore Wind Energy,HND,Honduras,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,HTI,Haiti,MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,GUY,Guyana,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,WSM,Samoa,MW,2000,2014,2022,saturating,national,regional_csv
Onshore Wind Energy,SAU,Saudi Arabia,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,SEN,Senegal,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,GTM,Guatemala,MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,GUM,Guam,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,PER,Peru,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,IND,India,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,PHL,Philippines,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,POL,Poland,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,PRT,Portugal,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,PRI,Puerto Rico,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,KOR,Republic of Korea,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,MDA,Republic of Moldova,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,REU,Réunion,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,ROU,Romania,MW,2000,2014,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,RUS,Russian Federation,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,IRN,Iran (Islamic Republic of),MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,KNA,Saint Kitts and Nevis,MW,2000,2010,2022,saturating,national,regional_csv
Onshore Wind Energy,IDN,Indonesia,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,GLP,Guadeloupe,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,SRB,Serbia,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,SYC,Seychelles,MW,2000,2013,2022,saturating,national,regional_csv
Onshore Wind Energy,LKA,Sri Lanka,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,SWE,Sweden,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CHE,Switzerland,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,THA,Thailand,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,FRA,France,MW,2000,2022,2022,pre_saturation,national,regional_csv
